id,long(cm),short(cm)
8997,9.550325505775596,9.363136898067628
8998,10.49130111901845,10.110166020241971
8858,12.544094875417636,11.632101382877039
8859,12.369628374943527,11.801135863960809
8860,11.609478191221868,10.671841919638087
8861,9.74291375150492,8.425138335789022
8999,8.849242829912999,8.801580483844019
9000,11.614006347026269,10.884860759822622
9001,11.233517813375006,11.047879083664531
9002,12.392278199657612,10.673484121727068
8862,11.795193713935879,10.484616641726175
8863,8.050687758723054,7.340091297197667
8864,8.620500057780573,7.678520087920397
8865,8.801580495735008,8.79958895609285
9003,11.459044718759138,10.67840919250541
9005,10.671841884660543,10.172383016070036
8666,7.175884261576678,6.555559498307119
8867,9.742913729272107,9.564995761923113
8869,11.632101417299333,11.607968417342313
9007,11.42227766843936,11.047879066923022
9008,11.235077908570196,10.860681120548445
9009,9.204556212008033,8.476985860129197
8870,11.79667953787015,10.499650736849548
9010,12.545491975218315,11.51854091589478
9011,9.986324252672363,9.55582952320746
9125,8.614362913857947,8.299741600085303
9126,11.250970033658154,10.439636871497488
9128,9.878938645165642,9.841364126987537
9267,10.895476115679317,10.718348529372
9268,11.433349175357554,10.197273810954337
9269,8.681349716018516,8.087266800298757
9136,11.069574552930234,9.844236171771534
9137,12.433977676325002,11.2634467233872
9138,9.763448711484138,9.448297130973025
9139,10.50671482867427,9.959772366354512
9278,11.691711794609397,11.104353719561912
9279,12.213761346201412,11.691711767015505
9280,7.441574437884214,7.080796482131896
9281,12.398548943055797,10.879264478350564
9282,11.649624274070911,11.268606571306032
9283,12.207802032091639,11.255683849120807
9284,11.690850872815886,10.231888485021132
9141,11.001870079268242,10.512478503095764
9142,11.001870032551327,10.770924349939893
9143,11.228066526456871,10.500579817729463
9144,11.21369820862268,11.149963358550455
9145,10.927587293749408,10.150691767502932
9146,9.78850347509229,9.43423672376131
9286,9.715423606346883,9.612178452080679
9287,12.464449866582546,9.788503473911911
9148,7.493901436065499,6.950059646951469
9149,10.53803326715346,9.96806515098567
9150,10.158489805648937,10.0235185403403
9289,9.538048780215954,9.376861392947268
9291,11.050255130243071,10.930409851120531
9292,11.07551016256007,10.281880682617734
9293,11.284949608769299,10.113581218493065
9152,11.745936739925831,11.0935142809573
9153,11.103104492039929,9.788695924175299
9294,10.502085377037659,9.955805757426077
9295,11.10310449166084,9.792772566496595
9410,11.653150261338379,10.016494330795082
9411,10.30625108768917,9.736446655299238
9555,11.447134777932407,10.522482311486286
9556,11.023485888988567,10.604287093978906
9412,9.943828866440771,9.764127972933144
9557,8.793113821643283,7.40808124017946
9558,12.96079533342225,12.456966545365388
9559,10.773924023480044,10.437322412962956
9560,9.932425367574778,9.188593929714308
9561,9.263829720730199,8.7592164222362
9562,12.628639080829862,10.773924047492683
9563,10.289694383932442,9.46353026923486
9564,5.577532338154327,5.388933940356122
9565,8.752744866833547,8.41778391991491
9566,5.386304561405917,5.119314305087442
9567,11.615438872458913,11.476797008079993
9568,10.448174811304787,10.111937298784863
9420,10.604287086098484,10.437322401768778
9421,12.460377667330382,12.119185228992823
9422,12.988091586893644,11.787349402503981
9424,9.263829710410182,9.048776228989636
9425,9.595831417306105,8.054872475776982
9570,13.1679035865981,13.133432565067263
9427,14.316279859825254,12.796902070396285
9429,9.499388413703166,8.591021189776693
9572,11.859238773303101,10.437322401768778
9573,13.156064367435585,10.605622888091595
9430,7.413815812304988,6.5667162812075395
9431,9.09094733069939,8.254646275963767
9432,9.764127950236587,9.095620947202079
9575,12.4660608847254,12.14837267126143
9576,12.288660087377222,10.946109043718042
9577,12.496705381616993,12.129700795259678
9433,10.604287093978906,10.469845965265229
9434,11.457030702372183,11.322705682453133
9435,11.110528228308317,10.942225824993026
9436,10.96162810016314,9.427535703780416
9578,11.969814059794881,10.437322400496633
9579,13.138824655256018,12.80243586415992
9580,10.616303274083604,9.93670319439272
9581,13.475226154974596,11.783743433855571
9437,8.263222523438241,7.453834126998839
9582,11.658046585754555,11.114352655491192
9583,12.288660116628826,11.476797021195322
9696,12.307816840969696,10.714525577515385
9697,10.82041372507489,9.717801440007545
9699,9.717801456870214,8.957834255435095
9835,11.507144383524501,11.329822681464767
9836,10.905465537729702,9.198195878343789
9837,10.46391297447505,9.921987613424573
9976,12.926669859969703,10.887503774984129
9977,9.928999816170919,9.896203692711222
9700,11.103704424052774,9.879764797447386
9701,12.20219150203466,10.482465626791488
9702,10.685953097463692,9.977991887896236
9838,8.287116762125638,7.861849233003708
9840,10.28285592715396,9.646679418862865
9841,10.49021611040984,9.877708018768578
9978,12.765337172813213,11.553878347175072
9979,12.122001002709078,10.69165581891597
9980,12.926669868894225,12.504825523481792
9981,12.512947124537247,12.122001005588482
9703,10.081309512514812,8.504917500958955
9705,11.00444735014172,10.552014682295809
9706,11.290608855189552,10.691655831846326
9842,10.490216111808405,9.412139416464637
9843,13.50625378240089,11.976983647592101
9844,11.296006368369083,11.089055731912174
9845,10.482465625611109,10.087354118750204
9982,11.693718578913884,11.116506188975176
9983,12.538900883594298,10.885637444396036
9985,6.450748084405114,5.849465043498565
9707,13.318405344912376,13.058035468723942
9708,13.178845399381139,12.303346155864928
9710,6.901188826174996,5.84946505814146
9846,12.498324397984675,11.936199251618916
9847,9.709661668364298,9.476680574901412
9848,10.885637398797419,10.530812301819235
9849,12.903070963889618,10.915461124881682
9986,10.482465656510294,10.288782079681692
9987,13.10928323285387,11.702403123744423
9988,7.670865803410113,7.25989087254339
9989,13.10928323285387,12.002403536645382
9711,12.701510116972917,11.55387837375727
9712,13.713767430344703,13.519786394788547
9713,11.288809170803352,10.757964257760417
9714,11.296006370448417,10.752296704404483
9850,9.476680529513985,8.469006366512776
9851,11.693718624342937,11.20389573725872
9852,7.282246239254797,5.877187797890874
9853,11.103704428519714,10.280879770054478
9990,13.797960649478869,12.498324442402913
9991,12.706308266909435,10.69165583803807
9992,11.333716689705698,10.684051512794454
9715,11.507144327338843,10.854876615647255
9716,12.703930236855362,11.412800821584238
9717,12.943069571666117,11.896871478641614
9718,11.911733295856289,11.698590308040759
9854,10.52572486516638,10.207149043179415
9855,11.705309757474224,11.700270521442643
9856,11.502018285060354,11.105516908559332
9857,10.950436708667256,10.70902010033326
9993,12.889802576690744,12.37153881534125
9994,6.546282925390977,6.372820421931098
9995,10.912673398885401,10.318245339664307
9719,11.119668605326716,10.91267335366006
9720,10.344882941120352,8.931461755978196
9721,10.120113510763082,9.748097079413592
9722,9.525755327600983,8.129528863259933
9858,10.905465537729702,10.129821062538197
9859,11.71370367225232,11.698590308040759
9860,11.119668622041198,9.916042190343017
9997,13.48895157439667,11.956207872502643
9998,13.100070835632701,12.101651963583256
9999,10.736519175564254,9.715778382951337
10000,11.302027898905544,10.752984803564097
10001,11.700270521442643,11.561680884850766
10002,8.726625334458085,7.735508118002696
9861,10.773075325993927,10.736519129189588
9862,6.1467169270609565,5.948435755713994
9863,12.333345135039561,11.10551695398208
9723,12.72866412964036,12.12112885669884
8428,12.887775290490557,12.305412601003752
8563,12.081820066592744,11.093275232968828
8842,10.45032108587064,8.983997078104093
8983,10.049885397046301,8.905332303798698
9266,10.799381578986118,10.683380546352112
9409,12.969764024699195,12.302989636149626
9554,9.996511657394256,9.990023389232862
9834,10.993650648083774,10.46920540300356
9974,12.941798718611688,11.297290111496554
9724,9.995168812373826,9.62155798652125
9864,7.4594494962157905,7.093345642460348
9154,12.12841505381069,11.045660532816465
9012,13.238346784315974,11.762035799793914
8592,11.254992898592816,9.702732061287998
872,8.046233469250215,7.075776325816599
873,10.608636805244595,10.153224714049015
874,9.913128090072675,9.198390179570712
1008,11.271323130379674,9.345322970664823
1009,10.864304740206897,10.404835425859309
1010,11.628274265508608,10.189624860613568
875,10.375826522471144,9.908631966130702
876,8.228855266898112,8.02762074729309
877,10.338043581946161,8.734384886082376
1011,7.671557324061978,7.137530995367866
1012,9.988028938939525,8.734384865213256
1013,10.111601883415949,9.030232933202496
878,10.766032450876345,9.813312674368774
879,10.702489045088889,10.41337454744375
1014,11.814598273010937,11.486690763577343
1015,11.93464401501391,11.931777039113127
1150,10.119671579830941,9.821144266134725
1151,8.61361147868084,7.557191167661484
880,12.851165681164812,11.614055797337299
881,12.557637318938259,12.247774168837623
882,11.93177705711829,11.354885011810039
1016,11.327735794658292,11.298502879995258
1017,13.139873593775098,12.814731055521097
1018,11.481725701223205,10.632923934183333
1152,9.821144255971113,9.684334930411516
1153,8.00564649184461,7.401670530028626
1154,11.184886049339287,11.024682940895907
883,10.732204459718659,10.173619562439042
884,11.513465154857967,11.175705952975518
1019,10.279556987432036,9.013432378450926
1020,10.575927845417539,10.438085943985492
1155,13.139005711055072,11.769144319214025
1156,10.726890178603561,10.42496728413355
885,11.197248769982691,8.882230702415324
886,12.834746533283212,11.725890236254356
887,8.189012081678705,7.105784532734898
1021,9.776911445344124,8.528791755497249
1022,9.793780117660804,9.733350722454087
1023,10.343761379463182,8.890371873681094
1157,10.027492828447095,9.524243265905294
1158,11.031097458289278,10.01673373183302
1159,10.823875925313487,10.355482387635126
888,10.692323273622115,10.179574708802711
889,9.68701464650117,9.63679360157921
890,12.47926847509264,9.709251747407324
1024,8.777463985536212,8.539286383966695
1025,9.528487869384444,9.404615804962981
1026,10.200738084316708,9.195920414985805
1160,11.658411080307532,10.020769728108741
1161,10.345064361274853,10.343761377991404
1162,11.658411085287543,10.115818908606084
891,7.361669770461783,7.17769475839381
892,11.02830208600236,9.361099336272517
893,10.683080550456971,10.0653403716944
1027,11.703680727077877,11.689387606150738
1028,11.352000414506241,10.563742090286896
1029,12.983572755504547,12.523685492519443
1163,10.037619749857775,9.687295981504827
1164,11.425397712039938,10.912739491552514
1165,11.851542485616537,10.350580354054292
894,11.135161864969117,10.361342579917071
895,9.687296026750928,9.35365511645944
896,10.703925610621306,9.015394664404878
1030,9.687295982880933,9.538017646811623
1031,8.519623312228353,8.194548875847767
1032,10.772686765402211,10.688295659250894
1166,12.048566818617127,11.018191310230753
1167,11.561159375301362,11.350773065132458
1168,11.134192634340582,10.052283323431272
897,10.01233524777813,9.661940307970497
898,10.84682520889614,10.47637868532055
1033,10.174546487765014,9.999417016124367
1035,11.04885143764178,10.34393560096233
1169,11.524751805407115,10.02237124894416
1170,10.931237617501312,10.52970786480623
1171,12.541641726514023,12.129487660544374
1288,12.661178666875445,12.084577487219837
1425,9.091080713454614,8.490163220816376
1289,11.905825746853225,11.664343412412238
1426,10.08713511626082,9.890036969063122
1427,10.85951108962511,10.843344428472495
1291,11.366737618999183,9.355500767864257
1292,9.014116215976816,8.32178950504393
1293,11.617389440064887,11.617389421706765
1429,10.912879804089402,10.070642345099495
1430,11.437788654646017,10.752224594048194
1294,11.134711753051882,10.912879804089402
1295,13.620668417113475,13.26276318049764
1296,9.437256688292324,9.180490262450183
1431,11.711977509610453,10.475511141898217
1432,12.101950440867947,10.820093279023208
1433,10.679888490924009,9.946211459774917
1297,12.21464564916291,11.503438974719279
1298,10.8411782103671,9.9523321843805
1299,10.134235723095946,9.622569167483844
1434,10.64991080862493,10.134235766672681
1435,13.437243238833311,11.303178122087974
1436,11.846039668070393,8.989139712163244
1300,8.67043157883582,8.559762101156265
1301,11.399788534469561,11.389646341699695
1302,10.368523217141542,10.198547429652498
1437,11.389646365617184,10.198547443412906
1438,10.249413314678433,9.518644254940382
1439,8.505585844704257,7.65646132604427
1303,13.803332350958787,11.11208527208491
1304,11.584690253078632,10.559490694294443
1305,10.173230689094165,8.954338015919305
1440,8.295590549597451,7.570108007882117
1442,11.8975644385249,11.112085315525805
1306,11.284850727906793,10.641505173652902
1307,10.213486948593452,9.547381824582725
1308,11.667642934608814,10.837565124830284
1443,10.876035616764847,9.864257935172875
1444,10.823541978075784,10.372111963940348
1445,11.456372109267797,10.988335749336072
1309,10.043541863535822,9.612119532201634
1446,11.165440158726705,11.137065424592182
1557,8.666802457316907,8.403082875095963
1558,8.538221073979509,8.524652778730374
1559,8.662349193461907,7.698546032081105
1690,10.750673731969226,10.50377706052384
1691,8.98736327522594,8.981637027158095
1692,10.590359844222275,9.949127672166503
1560,8.847064873488966,8.524723738352327
1561,10.416747401024331,9.938696683871417
1562,9.155349555778495,9.026683708800995
1693,9.628353485894166,9.624475515467307
1694,12.620567223920059,12.309097400883937
1695,11.525988270487,9.498234624264205
1563,4.4200147087901875,4.1016843392584414
1696,6.475731592480585,6.328006391285259
1564,8.204885436259527,7.099069061119903
1697,9.355673818020872,8.992154150265897
1565,9.392841791283786,9.309005179679815
1566,10.90351458371491,9.643849773937626
1567,10.574433186623882,10.422718582444375
1698,11.358510508371705,10.737916879727798
1699,7.496367296665872,6.94847907460983
1700,10.574433172242138,10.265126677639659
1568,8.047158094669758,6.969936081755698
1569,8.209434023556737,7.299569055029595
1570,10.713674764201969,9.96655506793457
1701,14.128998388941516,11.419376602316584
1702,12.1793050875701,12.109838918567348
1703,9.320434418557436,9.006090301896457
1571,10.920904486402423,10.2467867741957
1572,10.218275932743264,9.897247944863814
1704,9.957184341684606,9.577382827315601
1705,10.637969957399017,10.441153034291638
1706,12.343178200025596,12.008586911012825
1574,10.210297032169887,10.018033924854292
1575,10.566345499826179,10.124554523283912
1576,10.082717362057533,9.300352264737015
1707,11.225850390025517,9.266201530443968
1708,12.19157811162633,10.585081284733349
1709,11.010805469890904,9.432918943290392
1577,11.395455241950513,10.542460299121057
1578,11.309603758731262,10.209429144674841
1579,9.98478719585268,9.412911026297778
1710,12.008749675864834,11.685665545709782
1711,10.732369788028906,9.796665467659643
1580,9.601169239418638,9.106717735197437
1581,10.920599539251356,10.354202087180575
1582,11.107234936122888,9.241925597729029
1713,10.732369753321882,10.19379581868214
1714,11.297061874215268,9.412910980699161
1715,11.980679742269126,11.489922158037459
1583,8.919943839793126,8.85013883838726
1716,8.63733962429393,8.0972921754211
1584,9.412910983650601,9.038355338993563
1717,11.48529442169536,10.811333718452964
1821,8.882518035694176,7.2124564198343535
1822,8.208820680027456,7.366955344990518
1823,9.040479030482581,8.034603796388737
1960,12.237623369921904,11.885696876006193
1961,9.040479026274337,8.710589709404717
1962,9.826673684956152,7.7586216607801575
1824,8.969932719498559,8.85156206061656
1825,10.35519530791511,9.309643865564617
1832,11.126060148852329,9.378924468379674
1833,11.993446736081454,11.223209249158977
1971,11.461164840293105,11.14772200020164
1972,11.828885098658638,10.772149051504398
1834,10.798061746336833,9.332889645688565
1835,9.332889656830277,8.795273310933437
1836,10.178780958377176,9.515080633484978
1973,7.547666602418937,6.455476875726525
1974,7.357974773506857,7.190123721920115
1837,9.858731304714519,8.633806970671282
1838,11.119259672715998,9.501922889881415
1839,9.636232350880954,9.141732701907754
1975,11.484574827056326,10.581804447553392
1976,10.808620748811949,9.844054497836385
1977,11.477578438054593,11.294151105379658
1840,11.891585260911953,10.387517779783444
1841,9.767979482178793,9.492089460004795
1842,10.205280638406808,9.67402978322474
1978,9.520038258475076,9.119144339979451
1979,11.300173135599085,10.934229249511967
1980,9.4833385604298,8.57289751892
1843,9.606479741267217,9.247037431409156
1844,9.059034451063315,7.536848095283311
1845,10.763058173429215,9.859828836457394
1981,10.738306010272858,10.738305997078657
1982,13.144690126202658,11.740923611575193
1983,12.531203213772038,10.222069485361303
1846,11.839328585311021,11.277848885421571
1847,10.545045479284148,10.396766921985837
1848,7.5793534907638485,7.5341522522762245
1984,12.17041774572943,11.806498029354133
1985,12.204813719325847,11.1016324836147
1986,9.163252202895734,6.779179817194046
1987,9.822043068839644,7.811040702786566
2097,11.10733075861321,10.597108110383404
2098,11.445153940225367,11.28064621085851
2099,11.613428887870244,11.286921256356628
2234,7.238550942017334,6.99985140404563
2235,12.778074776762768,12.45481098662304
2236,11.83925833138976,9.425904373712164
2100,10.952828635042838,10.252284385757221
2237,10.892828329053032,10.600983650432347
2238,7.421760900111002,6.38175105242968
2239,9.717824764968693,8.13396938581542
2240,11.328206464339024,11.28837489101423
2244,11.537775591572043,10.757001859200862
2242,12.665485199697816,11.325349205645523
2243,7.915928232842361,7.214435099734924
2244,8.68394570156602,8.445488975330417
2245,10.216390989293354,9.85093292322758
2109,11.122359536693613,10.903458943088538
2110,10.721734672582821,10.37262276998668
2111,9.45665126374772,9.354831738696639
2246,9.8131130897004,9.1152453315803
2247,10.121828688835551,9.653908735844983
2248,13.113674794866995,10.63942537475218
2112,10.061723867393333,8.651452928751368
2113,12.415738476869539,12.317587312161368
2114,8.302514407687644,8.234721838893314
2249,9.12588894453413,8.598177545779494
2250,12.182029698203447,10.079873780257794
2251,11.109333620443795,10.382000351062311
2115,8.056299569113738,7.5585500632168445
2116,9.862123955800413,9.22297792304502
2253,8.456701513970726,6.573152875540502
2254,8.40388161742943,7.065842119114178
2255,12.056417219497801,10.11633548548872
2256,9.54878488277405,7.7900773436225315
2120,9.53887434301504,8.9558645921204
2257,10.726247123030296,9.921863177979235
2121,12.696831474757936,11.088716176621041
2123,9.72544749873983,9.1501938634728
2258,10.503483284330752,10.14807453803373
2259,11.710989559162785,10.899445688155824
2260,10.310809153576624,9.937104159639635
2124,10.857089099475617,10.12621940653077
2261,8.464743967761994,8.447792288223408
2646,9.419027241382409,9.41902723313048
2647,11.206894460188781,10.83883807360721
2648,9.424053828066404,8.545563576492512
2508,10.319557227112972,9.951995073408689
2509,11.017956800425404,10.838838062133414
2510,11.460394254816766,11.194209802591908
2372,6.810261542266267,6.221543318596514
2373,10.330259780918178,9.951995102507805
2374,10.66263282668174,10.307312125040541
2375,8.368231098229252,7.538573021623261
2511,9.239665239600741,7.59698010506057
2512,7.304596752202437,7.285120677789951
2513,11.916881434999075,11.21675038435367
2649,12.26032504449934,10.661152209159013
2650,11.555047531356546,10.5375361341895
2651,6.932026580190483,6.406555158521278
2376,9.325938755135574,9.263274858480063
2377,9.263754846928672,8.769042761315319
2378,11.130573761261372,9.973597781989096
2514,8.846449958306872,7.494186214743009
2515,10.940350558944676,10.6174744071538
2516,12.288008041644757,12.096196710424522
2652,12.091628947398592,9.787228642126756
2653,11.712583429354748,9.625978260054262
2654,10.178280713935441,10.00861562947807
2379,10.370053195872279,9.854727578783164
2380,9.213508110826794,7.486811227269599
2381,10.56183052297332,9.219501938536002
2382,12.667279050808885,11.936827631182826
2517,12.078843222315843,10.591124950765394
2518,10.29204910813843,8.599333193740023
2519,11.625658266392362,10.738702745288188
2655,8.497043548803957,8.49704352176823
2656,9.38821894622404,8.282647664732359
2657,10.061289363933525,9.167415490909098
2658,12.758789107855442,12.615040147881592
2383,11.92719804647832,9.434182704624618
2384,10.78840066148123,10.779821410483539
2385,10.80040016458551,10.01085271813393
2386,10.50020242633461,10.080194312266814
2521,10.383930274348819,10.139850795246593
2522,10.334383648153032,9.323411044585981
2659,9.726478712135286,9.660822908275382
2660,11.146765484962671,10.40565607508515
2661,10.342327027097834,10.336369999410424
2387,9.523843724221743,9.321208753609742
2388,11.98290782812279,10.959161775408784
2389,11.998317730663482,11.354793167315885
2524,10.770196546867426,10.741565069793142
2525,12.766003303387546,10.989094662577914
2526,11.780744922626976,11.557301228658059
2662,5.2724046835699045,5.082059265625848
2664,11.174358814974411,10.632062205283463
2390,10.770196567348384,10.756844656915876
2391,12.772434530581242,11.55019347577029
2392,11.970908629180816,9.931181149839349
2527,12.164851003268133,11.754575151020799
2528,10.739653559899583,9.323411044585981
2529,11.146765531665888,9.341010715240435
2530,10.383930277722971,9.734918142652079
2666,11.957180525928562,11.557301261413315
2667,11.190882136614666,10.949790933467089
2668,10.94416464484042,9.931181162005982
2393,10.949790955502717,10.538966799551712
2394,11.17435882215313,11.146765471692465
2395,10.139850796653837,9.497940196528695
2396,10.944164656764608,9.532462589344517
2531,12.565002369464937,12.15809836618942
2532,10.131748623881835,9.138814808096663
2533,10.33637005090727,10.336370045185399
2669,10.133774787135518,9.6331566398981
2670,11.392699720265933,9.962141999138078
2671,11.342129463473512,11.146765472769033
2672,11.342129462747137,10.94416464484042
2397,9.584013009801117,9.525999164726823
2534,13.615585389997264,10.472287968522181
2535,11.764373217590917,10.120590211098799
2673,9.608237630761245,8.711644669701817
4586,12.824116371023447,11.99816433675273
4587,12.256845865791028,11.981580803831058
4588,12.403768423155155,10.518563368693222
4724,13.034291761678663,12.465951992688716
4725,10.753284274050413,9.461478028676545
4862,12.572715741369286,10.814386944202093
4863,10.230380169154575,9.051808820325965
4864,11.409155084308885,11.024978870569912
4595,12.552077306548712,12.013443657835344
4596,11.572598066526298,11.572598055126644
4597,12.130630188246156,10.299604230344823
4734,11.315429188473193,9.529138173769496
4735,13.125692291830319,11.575455140136555
4871,9.004582705578905,8.233420369321607
4872,12.089671263990418,11.584022149916407
4873,12.130630205689611,11.575455175355518
4598,12.34410460358649,12.089671281756772
4599,12.83662520595861,11.334318047769347
4600,13.042241200547775,12.818391371796482
4601,12.100338767369145,11.12604458447116
4736,10.650775544251376,10.400787685258422
4737,13.308527390472873,13.060162534601677
4738,9.43072268002705,9.201627499212197
4874,10.40078771406582,10.33876022256111
4875,10.40078771406582,9.105807871197939
4876,9.961420850894315,9.91434949942134
4877,10.650775545777309,10.63978970630365
4602,12.8252320959682,12.093087995453079
4603,10.881603092611298,10.423251619774769
4604,12.332483505195547,12.005737102237038
4605,13.558674780531947,11.901407090015166
4740,11.377788160453454,10.588086265369903
4741,11.138338585763194,10.744670427229325
4742,9.028419999698007,8.708640337976933
4743,11.617114474846828,10.88428956699746
4878,13.378641984943618,12.825232094573726
4879,12.611444086818413,10.884289568304178
4880,11.133925158312701,10.881603092611298
4881,11.609561924191016,10.576399634591663
4606,12.334853987459661,11.375515163534532
4607,12.129298522403149,11.123416478918946
4608,11.133925124835232,10.70826631307877
4609,6.287148422952289,6.045335045683541
4744,12.595205641801337,12.00573709697822
4745,12.82523210398749,12.332483505195547
4746,12.0906701188879,11.669845637755138
4747,12.100338771271295,11.18893371030411
4882,12.574296902902848,11.365229866406972
4883,10.400787668699076,10.338760199877738
4884,12.334853987459661,11.669845628920942
4885,12.818391360819087,12.58359399884988
4610,12.58359399884988,12.417536122121682
4611,12.100338771271295,11.429361035554939
4612,13.093698911110662,12.818391370508788
4613,11.848856685801259,11.094466317453087
4748,12.611444094089094,12.177411766930437
4749,12.332483510470936,11.133925169980632
4750,13.319507155154856,13.066876696588684
4751,11.133925169980632,9.675558283022301
4886,11.609561911180048,11.365229866406972
4887,12.341962768095897,11.126044593234955
4888,12.836625212437792,11.367802083499846
5002,9.727662505733448,8.822763674552485
5003,11.539677895158492,11.347373709457658
5004,11.367650978077684,11.094240579660761
5005,11.537460182057846,11.331577415479819
5136,12.249603241053423,10.416167869314858
5137,11.765859956461062,11.048014388703841
5138,11.998443355597027,9.119409589057751
5006,11.86979300471275,10.40879529329144
5007,12.676660625648854,11.313497492245988
5008,10.406336629270717,10.046007415994296
5139,7.479113431370106,7.012965972089708
5140,12.384640688306414,11.998443355597027
5141,10.202709327633029,9.730292680944284
5142,11.841734534217954,10.180111928305164
5009,13.577506371098785,11.732005828814387
5010,11.192045653075533,10.589770673432966
5143,11.73876715013799,10.589770669292854
5144,11.279144595746226,11.04934478740013
5013,8.742840342261065,7.850215648553874
5014,11.502055798927001,10.352335652167802
5015,10.848848172074236,10.122398581765292
5146,9.441012615017433,9.432604389227802
5147,13.12786688608481,12.18974143455791
5148,11.53649659804114,10.812217177607515
5016,12.412741264723401,12.168065482718157
5017,10.524874588545408,10.330875201478193
5018,11.925247040648916,10.796694396092839
5149,11.495702990190193,9.920497714343199
5150,11.233500545553527,10.522276789843486
5151,11.223761914065824,10.758646487807564
5152,10.545633722374003,10.532664072206611
5019,11.12813304384322,10.493250868130708
5020,12.69981770424981,9.870342544080914
5021,11.273370055793286,11.142152756432342
5022,11.666045516720368,11.389635269099523
5153,10.903106459517634,9.42612923083795
5154,8.942411356510593,8.914959534782566
5155,10.390880258881419,9.914060593802333
5156,11.357308899067672,10.399722286413752
5023,10.91714782262948,9.666835107907824
5157,10.224425173356112,9.523141686987637
5158,10.894672951678327,10.575010876504699
5024,10.917147822915322,10.894672958301605
5271,12.56400422605407,9.994348138471183
5272,12.201669842082916,12.028664427107051
5273,12.63418745367631,12.28459346025601
5274,12.796451526831747,12.564004179591254
5409,11.817160988511635,11.51680635962876
5410,11.263785276387656,11.149814860970395
5411,11.775516907205539,11.402492808309724
5412,12.634187454425122,12.287259092714978
5275,12.989239510793796,12.785898304741778
5276,12.189836178164464,11.806448209939758
5277,12.829432297848669,10.864498723160755
5278,13.933609863437368,13.432397018598149
5413,11.148383938873565,10.313928910244908
5414,12.311864813631884,10.879000332256267
5415,11.650001929335549,10.615486385879684
5416,11.85380396677708,10.950423440164004
5279,12.369238422523804,11.63230083989664
5280,12.525962780352074,11.860385147831009
5281,12.772722469585332,12.392348693714611
5282,11.289598334303795,10.035710501961601
5417,13.062682472675696,12.544638116052347
5418,10.491879164609331,10.46705802463907
5419,11.424725630046746,11.185437813080679
5420,11.587492092713484,11.406497105756227
5283,14.098859006726878,13.692660503533412
5284,12.772722469585332,12.750301650410245
5285,12.090621052915974,11.40421647714381
5421,11.986911111311743,11.406497096187111
5422,11.906351554046072,11.176132132830672
5423,9.35145751499529,8.906977833813619
5424,11.406497086350106,11.178459287189051
5286,11.178459321925937,10.967038391547497
5287,12.124993860919167,11.406497096187111
5288,11.880106832807327,11.122473365753187
5289,10.948047824896305,10.914734846889445
5425,12.619063133453542,12.546711444062414
5426,12.062462982165801,11.178459321925937
5427,9.57169196719009,8.885481490763384
5428,10.112288966997868,10.027234463338058
5429,11.847308653957722,10.00909964760453
5290,10.957315715969342,9.799461807750038
5291,11.628407002116269,10.919351773037588
5292,11.619475767189778,10.591165220471813
5293,10.482787621918693,8.576326057042083
5294,10.410740135510245,10.027234417965772
5295,10.72509721065021,10.710567835223305
5431,12.532878259757075,12.33247289571596
5432,11.21946714584456,10.938350245074774
5433,11.441656364129264,10.482787621918693
5296,9.636548896245158,8.885481489583007
5297,11.849499152027237,10.292902558224359
5298,12.253746557796177,11.249500559967226
5434,10.5423213330731,10.449531773446239
5435,11.737968056146544,11.491344554476848
5436,10.773457522731158,10.574876140632107
5546,13.67610660896138,12.22506066602442
5548,13.417713251044393,13.284103982520945
5549,11.652295309312482,11.369310488412935
5684,13.90034793346559,13.188400180914487
5685,7.17978931577906,6.598119373911265
5686,14.09794498097646,13.258780483783658
5687,10.242480491305585,10.069384348880357
5550,12.508308518609809,12.508308498467699
5551,11.115801864414436,10.097467539863912
5688,12.19234091676542,11.837531632513967
5689,12.192340924000042,11.777670186693943
5552,11.323987285144918,9.262007291741119
5553,12.790422641284424,12.557947063736147
5554,12.790422595865008,12.55794705805872
5691,11.478316561893818,11.395593110349763
5692,11.26384239473993,10.097029254736189
5693,12.610968914417914,12.28456685947193
5556,11.464402339448627,11.458287416797186
5557,10.80994288306985,10.600444920195075
5558,11.372333728628059,10.80994284928298
5559,11.890524586016396,11.825510881133873
5694,10.611458367186513,10.161613935877506
5695,11.458287462170702,11.02605615119945
5696,11.057791948155488,10.600444921606922
5697,12.553786051779396,11.529426064863666
5698,11.67440529245002,11.555737441262263
5699,11.9375848868078,10.377721627081527
5560,12.32276691094572,11.98446039508852
5561,12.00588384795384,10.591625938474166
5562,11.698393850459707,11.672404035566702
5700,12.662947018799384,11.490272555723639
5701,12.111984669375062,11.100885597172141
5702,12.42109239459355,11.878067310667511
5563,10.127437743145492,8.187608692132311
5564,11.683344870818875,11.53309154695004
5703,9.549342914800514,8.64707851923126
5704,9.543385103980263,9.543385092631151
5705,12.857578728378694,12.11198466242097
5566,11.32072648838749,10.906193742710151
5567,11.106007939622407,10.911407436099378
5568,12.006654226853973,10.90445524940056
5569,12.730140768372008,10.133052105757615
5570,12.261328939464251,11.49027258696276
5706,11.293900082318837,9.805970266608044
5707,11.308997743690004,11.28886301715454
5708,12.279869251363719,10.90445524940056
